기준일자|||유형|||연관검색어|||검색키워드|||검색량|||지표|||뉴스제목|||뉴스링크|||활동성|||구글검색어|||네이버검색어|||상승월|||
"2024-03-28|||일별 급상승|||상장주식|||주식,테마주,특징주,외국인순매수,신규상장,급등주,공모주,배당주,주가지수,달러환율,미국금리,신탁|||10760.0|||161.88%|||배당락 충격에 주가 '뚝'…금융주·삼성전자도 '배당락 주의'|||https://n.news.naver.com/mnews/article/421/0007441032?sid=101|||60.9%||| |||홍콩H지수||||||"
"2024-03-28|||일별 급상승|||상장주식|||주식,테마주,특징주,외국인순매수,신규상장,급등주,공모주,배당주,주가지수,달러환율,미국금리,신탁|||10760.0|||161.88%|||성호전자, 주가 급락…CB행사로 신주 304만주 추가  상장 |||http://www.thebigdata.co.kr/view.php?ud=202403280719035210cd1e7f0bdf_23|||60.9%||| |||검색상위종목||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||""코인 불장 왔는데""…1세대 기업은 '블록체인' 떼고 리브랜딩|||https://n.news.naver.com/mnews/article/421/0007441035?sid=101|||15.3%||| |||비트코인시세||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||검경 간부 가상자산 '0원'… 수사기관 사람들이 코인 멀리하는 이유|||https://n.news.naver.com/mnews/article/469/0000792890?sid=102|||15.3%||| |||리플시세||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||뉴욕증시 폭발 속 엔비디아 ""돌연 급락"" AI 반도체 거품 붕괴 … 비트코인 공...|||http://www.g-enews.com/ko-kr/news/article/news_all/2024032804445432254a01bf698f_1/article.html|||15.3%||| |||이더리움시세||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||[글로벌 비즈 브리핑] 中 세일즈 나선 시진핑·中 비야디 '쾌속질주' 外|||https://n.news.naver.com/mnews/article/374/0000376584?sid=104|||15.3%||| |||코인시세||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||[속보] 미국 PCE 물가 ""예상밖 폭발"" 뉴욕증시 비트코인 공매도 봇물…일본 엔...|||http://www.g-enews.com/ko-kr/news/article/news_all/2024032505021863904a01bf698f_1/article.html|||15.3%||| |||비트코인하는법||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||[DD퇴근길] 통신3사 5G 중저가요금제 '복붙'…곽노정 SK하이닉스 'HBM 초격차...|||https://n.news.naver.com/mnews/article/138/0002169950?sid=105|||15.3%||| |||비트코인가격||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||‘테라’ 권도형 미국 재판 시작됐다… 궐석 진행|||http://www.koreatimes.com/article/1507846|||15.3%||| |||가상화폐||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||'권도형 측근' 한창준 ""혐의 모두 부인…루나, 증권 아냐""|||https://n.news.naver.com/mnews/article/003/0012453966?sid=102|||15.3%||| |||가상화폐시세||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||국제결제망 SWIFT ""중앙은행 디지털 화폐  플랫폼 1~2년 내 출범""|||https://www.newspim.com/news/view/20240327000692|||15.3%||| |||블록체인||||||"
"2024-03-28|||일별 급상승|||전자화폐|||디지털자산,신규상장,암호화폐|||2010.0|||2773.54%|||‘암호 화폐  비자금 조성 혐의’로 구속 재판 중인 한컴 회장 차남, 보석 석방|||https://n.news.naver.com/mnews/article/138/0002169919?sid=105|||15.3%||| |||코인거래소||||||"
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||[산업 이모저모] SK C&C, '디지털 원 2024' 행사 개최...최적의 AI DX 해법 모...|||https://www.greened.kr/news/articleView.html?idxno=312142|||18.7%||| |||미국국채10년||||||"
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||'800억대' 광주교육청 스마트기기 보급사업, 교육부 감사받는다|||https://n.news.naver.com/mnews/article/047/0002423990?sid=102|||18.7%||| |||미국국채수익률||||||"
2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||[오전 주요 국제금융뉴스] (26일)|||https://news.einfomax.co.kr/news/articleView.html?idxno=4299800|||18.7%||| |||차용증||||||
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||엔씨디지텍, 11번가서 삼성 노트북   중고  보상판매 프로모션 진행|||https://www.thepublic.kr/news/articleView.html?idxno=215392|||18.7%||| |||명품시계||||||"
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||[주간 서머리] 경제·산업계 ""갤럭시 S24 시리즈 사전판매 121만대...LG전자 ...|||http://www.asiaa.co.kr/news/articleView.html?idxno=156975|||18.7%||| |||일수계산||||||"
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||이통3사, 갤럭시S24 시리즈 사전예약 돌입…어디서 살까|||http://www.newsian.co.kr/news/articleView.html?idxno=66826|||18.7%||| |||채권추심||||||"
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||유통업계, 갤럭시S24 사전예약 경쟁…최대 36개월 무이자|||http://www.finomy.com/news/articleView.html?idxno=205872|||18.7%||| |||CREDIT||||||"
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||[유통가 레이더] '신라면이 울리는 것은 무엇?'... 농심, 신라면 광고 카피 변...|||https://www.greened.kr/news/articleView.html?idxno=310722|||18.7%||| |||가지급금||||||"
2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%||| 노트북 부터 명품까지 할인행렬…리싱크 매장 방문하니[르포]|||https://n.news.naver.com/mnews/article/018/0005654692?sid=101|||18.7%||| |||미수금||||||
"2024-03-28|||일별 급상승|||중고노트북매입|||채권금리|||3620.0|||15.05%|||[유통가 레이더] 뉴욕 타임스 스퀘어에 '파리바게뜨'가... SPC, 글로벌 X-MAS...|||https://www.greened.kr/news/articleView.html?idxno=309744|||18.7%||| |||전환사채||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||더 나은 미래를 위해 알아둬야 할 패션, 뷰티 브랜드 12|||https://www.allurekorea.com/2024/03/28/time-to-act/?utm_source=naver&utm_medium=partnership|||73.1%||| |||환율||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||그룹 내 존재감 커지는 삼성증권…모니모 분담금 3배↑|||https://news.einfomax.co.kr/news/articleView.html?idxno=4303663|||73.1%||| |||삼성전자주가||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||'SM 시세조종' 사모 펀드  운용사 대표 구속|||https://n.news.naver.com/mnews/article/422/0000652144?sid=102|||73.1%||| |||달러환율||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||롯데百 동래 등 5곳 매각…롯데쇼핑, 우선매수권 '포기'|||https://dealsite.co.kr/articles/120083|||73.1%||| |||미국환율||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||조각 투자 플랫폼 피스, ‘소비자 추천 글로벌 지속가능 브랜드 50′ 선정돼|||https://n.news.naver.com/mnews/article/366/0000981314?sid=101|||73.1%||| |||나스닥||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||등 돌린 형제, 지분 파는 오너家…'상속세' 논쟁 다시 급부상|||https://www.newsway.co.kr/news/view?ud=2024032716133088700|||73.1%||| |||SK하이닉스주가||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||[주요 신문 사설](28일 조간)|||https://n.news.naver.com/mnews/article/001/0014593697?sid=110|||73.1%||| |||삼성전자우||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||[IT썰] 파라마운트, S&P신용등급 BB+로 강등…""OTT 경쟁 격화""|||https://n.news.naver.com/mnews/article/008/0005018099?sid=105|||73.1%||| |||주식||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||[충청브리핑] “충청을 잡아라”…‘국회 세종’ 이전 급물살 ‘판세 뒤흔드나...|||https://cc.newdaily.co.kr/site/data/html/2024/03/28/2024032800026.html|||73.1%||| |||홍콩H지수||||||"
"2024-03-28|||일별 급상승|||펀드|||주식,금융상품,재테크,돈버는법,신규상장,급등주,달러환율,ETF,적립식펀드,개인연금,퇴직연금,ELS,CMA통장,채권,조각투자|||25540.0|||40.53%|||그린워싱 부메랑, 그린퍼티그 확산…ESG 경영 진정성 전달 방법은|||http://www.hansbiz.co.kr/news/articleView.html?idxno=686449|||73.1%||| |||검색상위종목||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아, 텍스트 기반  3D  그래픽 생성하는 AI 모델 ‘라떼 3D ’ 공개|||http://digitalchosun.dizzo.com/site/data/html_dir/2024/03/25/2024032580169.html|||10.7%||| |||RP||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현하는 생성형 AI 모델 ‘라떼 3D ’ 공개|||https://n.news.naver.com/mnews/article/018/0005699586?sid=105|||10.7%||| |||미니어처||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현하는 생성형 AI 모델 ‘라떼 3D ’ 공개|||https://www.hellot.net/news/article.html?no=88063|||10.7%||| |||신소재||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아, 생성형 AI 모델 '라떼 3D ' 공개...  3D  비주얼을 생성시간 1시간->10...|||http://gamefocus.co.kr/detail.php?number=150600|||10.7%||| |||목업||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현하는 생성형 AI 모델 '라떼 3D ' 공개...로보틱스 학습...|||https://www.aitimes.kr/news/articleView.html?idxno=30719|||10.7%||| |||사출||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현 생성형 AI 모델 '라떼 3D ' 공개|||https://www.datanet.co.kr/news/articleView.html?idxno=191987|||10.7%||| |||금형제작||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현하는 생성형 AI 모델 라떼 3D  공개|||https://kbench.com/?q=node/254177|||10.7%||| |||자동차모형||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아, 생성형 AI 모델 '라떼 3D ' 공개|||https://www.khgames.co.kr/news/articleView.html?idxno=226015|||10.7%||| |||플라스틱사출||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현하는 생성형 AI 모델 '라떼 3D ' 공개|||http://www.ilovepc.co.kr/news/articleView.html?idxno=49356|||10.7%||| |||NCS학습모듈||||||"
"2024-03-28|||주별 급상승|||3D프린터종류|||RP|||830.0|||19.83%|||엔비디아,  3D  그래픽 구현하는 생성형 AI 모델 '라떼 3D ' 공개|||https://www.epnc.co.kr/news/articleView.html?idxno=241539|||10.7%||| |||사출금형||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 군민 건강을 위해 '의료복지' 확대ㆍ강화 추진|||http://www.newsmaker.or.kr/news/articleView.html?idxno=149824|||6.5%||| |||실비보험||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 어르신 '의료복지'에 힘 쏟는다|||http://www.mdilbo.com/detail/O8yAvo/715017|||6.5%||| |||실손보험||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 군민 건강을 위해 ‘의료복지’ 분야 힘 쏟는다|||http://www.g-enews.com/ko-kr/news/article/news_all/2024031211021637777ccf60337_1/article.html|||6.5%||| |||실비||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 군민 건강 책임진다···치매·백내장·암 등 지원|||https://www.thereport.co.kr/news/articleView.html?idxno=47433|||6.5%||| |||간병비보험||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 의료취약계층 어르신 보건 의료서비스 제공|||https://www.nbnews.kr/news/articleView.html?idxno=88905|||6.5%||| |||실비보험가입||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||[위클리오늘] 보성군, 군민 건강을 위해 '의료복지' 분야에 힘 쏟는다|||http://www.weeklytoday.com/news/articleView.html?idxno=613743|||6.5%||| |||실비보험비교사이트||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 올해 복지는 군민건강이 '우선'...의료서비스 확대|||https://www.newspim.com/news/view/20240311000997|||6.5%||| |||간병보험||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 의료 취약계층에 '의료복지' 추진|||http://www.namdonews.com/news/articleView.html?idxno=762105|||6.5%||| |||유병자실비보험||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 군민 건강을 위해 ‘의료복지’ 분야에 힘 쏟는다|||https://www.viva100.com/main/view.php?key=20240311010003083|||6.5%||| |||어른이보험||||||"
"2024-03-28|||주별 급상승|||65세실비보험|||의료비보험|||630.0|||63.46%|||보성군, 의료취약계층 복지 실현 '만전'|||https://www.joongdo.co.kr/web/view.php?key=20240312010003047|||6.5%||| |||실손보험비교||||||"
2024-03-28|||주별 급상승|||CI보험|||건강보험|||6800.0|||11.34%|||민주당 총선 구호 나왔다.|||http://www.newswhoplus.com/news/articleView.html?idxno=7202|||8.1%||| |||건강보험||||||
"2024-03-28|||주별 급상승|||CI보험|||건강보험|||6800.0|||11.34%|||우리은행, 중·저소득자 신용대출 첫달 이자 캐시백 한다|||http://www.paxetv.com/news/articleView.html?idxno=199692|||8.1%||| |||간병인보험||||||"
"2024-03-28|||주별 급상승|||CI보험|||건강보험|||6800.0|||11.34%|||한화생명 ""60대 이상 '뇌·심장질환' 경고, 30·40대는 '부정맥' 주의""|||http://www.metroseoul.co.kr/article/20240327500446|||8.1%||| |||건강보험료||||||"
"2024-03-28|||주별 급상승|||CI보험|||건강보험|||6800.0|||11.34%|||한컴이노스트림, 조달청 '디지털서비스몰 종합 판매' 9년 1위|||http://www.goodkyung.com/news/articleView.html?idxno=232758|||8.1%||| |||암보험||||||"
"2024-03-28|||주별 급상승|||CI보험|||건강보험|||6800.0|||11.34%|||""라이프사이클에 따라 생명 보험  가입하세요""|||https://news.mtn.co.kr/news-detail/2024032710062942544|||8.1%||| |||농협손해보험||||||"
