기준일자|||유형|||연관검색어|||검색키워드|||검색량|||지표|||뉴스제목|||뉴스링크|||활동성|||구글검색어|||네이버검색어|||상승월|||
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||배우 재희, 사기 혐의 피소 전 개인회생 신청?|||https://n.news.naver.com/mnews/article/009/0005275590?sid=106|||65.1%||||||지급명령신청||||||"
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||""배우 호구 아니야"" 재희, 사기 혐의 피소 직전 개인 회생…꼼수 부렸나?|||https://www.etoday.co.kr/news/view/2342352|||65.1%||||||임금체불||||||"
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||'사기 혐의 피소' 재희, 개인 회생 신청했나 ""올바른 결과 위해 노력 중""|||http://www.stoo.com/article.php?aid=92413933646|||65.1%||||||지급명령||||||"
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||""배우는 호구 아니다"" 재희, 피소 직전 '개인 회생' 신청? [TOP이슈]|||http://www.topstarnews.net/news/articleView.html?idxno=15470289|||65.1%||||||대위변제||||||"
2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||사기 혐의로 피소 되기 직전에 '개인회생' 신청한 배우 재희 (+현재 상황)|||https://www.wikitree.co.kr/articles/936308|||65.1%||||||계약서||||||
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||""집유 기간 다른 범죄는 징역?"" 물었더니...AI가 5초만에 답했다|||https://www.ajunews.com/view/20240320142917251|||65.1%||||||전세금돌려받기||||||"
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||[단독] 배우 재희, '사기 혐의' 피소 前 '개인 회생' 꼼수 부렸다|||https://n.news.naver.com/mnews/article/312/0000654466?sid=106|||65.1%||||||빌려준돈받는법||||||"
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||""호빠 실장이 돈 받고 잠수탔는데 어쩌지?""…로펌 AI에 물었더니|||https://n.news.naver.com/mnews/article/015/0004962236?sid=105|||65.1%||||||신용정보||||||"
"2024-03-22|||일별 급상승|||대여금반환청구소송|||채권|||3910.0|||130.85%|||""올바른 결과 알리고자"" 배우 재희, 사기 혐의 피소 재차 입장|||http://www.topstarnews.net/news/articleView.html?idxno=15470098|||65.1%||||||가압류절차||||||"
"2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||삼성전자  주가 ·엑시콘  주가 ·와이아이케이  주가 , 3월 22일 업종별 주식 반도...|||https://www.stardailynews.co.kr/news/articleView.html?idxno=441617|||28.1%||||||롯데케미칼주가||||||"
2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||[여의도 승부사] '컴퍼니케이 vs 소룩스' 여의도를 달굴 종목은?|||https://news.mtn.co.kr/news-detail/2024032205424898414|||28.1%||||||동진쎄미켐주가||||||
2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||[코스닥 150] 상승률 상위종목은?... 케이엠더블유 21.11% 올라 상승률 선두|||https://www.pinpointnews.co.kr/news/articleView.html?idxno=253644|||28.1%||||||백테스팅||||||
"2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||3/21 거래량 급증 종목 기술력, '다소 고평가' 피제이메탈·와이어블... '저평...|||https://www.pointdaily.co.kr/news/articleView.html?idxno=194653|||28.1%||||||메타트레이더4||||||"
"2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||3/21 외국인 순매수 상위 종목 기술력, '고평가' HLB·에코프로비엠·SK하이닉...|||https://www.pointdaily.co.kr/news/articleView.html?idxno=194652|||28.1%||||||코인종목추천||||||"
2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||피에스케이  주가  휘파람...반도체 업황 회복중 포트폴리오 다변화 박차|||https://www.pinpointnews.co.kr/news/articleView.html?idxno=253609|||28.1%||||||주식투자대회||||||
2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||동진쎄미켐  공매도 6만5000건 이상 '급증' 거래량 7만2486건... 공매 거래대금...|||https://www.pointdaily.co.kr/news/articleView.html?idxno=194644|||28.1%||||||주식학과||||||
2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||리튬포어스 공매도 1만3000건 이상 '증가' 거래량 1만3661건... 공매 거래대금...|||https://www.pointdaily.co.kr/news/articleView.html?idxno=194643|||28.1%||||||무극선생이승조||||||
2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||두산에너빌리티 공매도 3일 연속 '증가' 거래량 8709건... 공매 거래대금 '1억...|||https://www.pointdaily.co.kr/news/articleView.html?idxno=194642|||28.1%||||||티오피홀딩스||||||
"2024-03-22|||일별 급상승|||동진쎄미켐주가|||미국금리|||36080.0|||3.12%|||반도체 재료·부품 관련주, '맑음'  동진쎄미켐 ·케이씨텍·월덱스·원익QnC·...|||https://www.pointdaily.co.kr/news/articleView.html?idxno=194633|||28.1%||||||미니코스피200||||||"
"2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||[토큰포스트 마감 브리핑] 美 하원 금융위원장 ""SEC 'ETH=증권' 주장 무리수""...|||https://www.tokenpost.kr/article-170331|||6.1%||||||큐알코드만들기||||||"
2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||메트로신문 3월 21일자 한줄뉴스|||http://www.metroseoul.co.kr/article/20240320500582|||6.1%||||||큐알코드||||||
2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||지난해 3분기 이후 기관 투자자 ' 비트 코인·이더리움' 선호|||https://www.khgames.co.kr/news/articleView.html?idxno=225776|||6.1%||||||발로소득||||||
"2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||[토큰포스트 브리핑] JP모건 ""최근 랠리, 개인·투기기관 투자자 주도"" 外|||https://www.tokenpost.kr/article-169277|||6.1%||||||비트버니||||||"
"2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||""AI·RWA 코인, 업 비트 엔 없네""…2·3등 거래소만 누린 '테마코인 특수'|||https://n.news.naver.com/mnews/article/421/0007407169?sid=101|||6.1%||||||사기||||||"
2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||[더뉴스] 과일값 고공행진· 비트 코인 1억 원 돌파...출렁이는 경제|||https://n.news.naver.com/mnews/article/052/0002009040?sid=101|||6.1%||||||메뉴||||||
2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||비트 코인 가격이 치솟는 몇가지 이유들|||https://n.news.naver.com/mnews/article/053/0000042114?sid=101|||6.1%||||||만보기어플||||||
"2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||[토큰포스트 브리핑] 파월 ""경제 충분히 성장하면 수년간 금리 대폭 인하 필요...|||https://www.tokenpost.kr/article-167958|||6.1%||||||퀴즈사이트||||||"
2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||비트 코인 다음은 이더리움? 다음주 '덴쿤 업그레이드' 주목|||https://decenter.kr/NewsView/2D6J4QF2A2|||6.1%||||||앱||||||
"2024-03-22|||일별 급상승|||바이비트수수료|||돈버는앱|||3000.0|||9.24%|||[토큰포스트 브리핑] 메릴린치·웰스파고, 특정 고객 대상  비트 코인 현물 ETF...|||https://www.tokenpost.kr/article-167037|||6.1%||||||티스토리블로그||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||[EBN 오늘(22일) 이슈 종합] ‘모자의 난’ 한미약품 주총 D-6, CJ제일제당發...|||https://www.ebn.co.kr/news/view/1616876/?sc=Naver|||65.1%||||||미국증시||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||[달러-원 급락②] 코스피 강세·반도체 모멘텀 위력 세질까|||https://news.einfomax.co.kr/news/articleView.html?idxno=4302990|||65.1%||||||부동산||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||[N2 증시 풍향계] 에스디바이오센서 5%대 강세,…한화에어로스페이스, 5거래일...|||https://www.news2day.co.kr/article/20240322500036|||65.1%||||||나스닥선물||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||[주식 초고수는 지금] 러시아, 우크라이나 키이우 공습…'재건주' SG 순매수 ...|||https://n.news.naver.com/mnews/article/011/0004317000?sid=101|||65.1%||||||대출계산기||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||[증권소식] 국민연금 ""방경만 KT&G 사장 후보 찬성...셀트리온·LG화학 보수 ...|||https://www.asiatime.co.kr/article/20240322500075|||65.1%||||||유럽증시||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||""파월에 마이크론까지""…SK하이닉스, '20만닉스' 가뿐?|||https://n.news.naver.com/mnews/article/629/0000275509?sid=101|||65.1%||||||대출이자계산기||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||외국인 역대급 ‘사자’ 행렬…코스피 외인 비중 26개월만에 최고|||https://n.news.naver.com/mnews/article/022/0003916839?sid=101|||65.1%||||||이자계산기||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||코스피, 2,750선 후퇴… 삼성전자  '8만' 문턱서 1%대 약세|||https://www.news2day.co.kr/article/20240322500032|||65.1%||||||새마을금고||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||‘젠슨 황’ 승인받은  삼성전자 …엔비디아와 협력 본격화 돌입하나|||https://www.smartfn.co.kr/article/view/sfn202403220015|||65.1%||||||소상공인정책자금||||||"
"2024-03-22|||일별 급상승|||삼성전자주가전망|||금리,재테크,테마주,특징주,공모주,배당주,주가지수,달러환율,ETF|||19480.0|||94.01%|||'8만 전자 ' 못믿는 개미들 차익실현  삼성전자  주총 후 이틀새 3조 팔아|||http://www.smedaily.co.kr/news/articleView.html?idxno=285216|||65.1%||||||파킹통장||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||상속전문변호사 가 강조하는 '황혼재혼과  상속  사이 기억해야 할 키포인트'는|||http://www.lawleader.co.kr/news/articleView.html?idxno=12729|||82.5%||||||증여세||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||[오늘의 사설] ""이종섭 위해 공관장회의 급조… 무리수에 무리수""|||http://www.nongaek.com/news/articleView.html?idxno=87375|||82.5%||||||상속세||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||[주요 신문 사설](22일 조간)|||https://n.news.naver.com/mnews/article/001/0014581411?sid=110|||82.5%||||||증여세면제한도||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||""母 0.29·子 0.12·女 0.19 분할""…분쟁 키우는  상속 분할 판결|||https://n.news.naver.com/mnews/article/366/0000979855?sid=102|||82.5%||||||증여세세율||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||[WEEKLY BIZ LETTER] 테슬라로 한 방 노리는 MZ 투자자들|||https://n.news.naver.com/mnews/article/023/0003823675?sid=101|||82.5%||||||상속세세율||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||'父 투기 의혹' 장진영 후보, 거짓 해명했나?|||https://n.news.naver.com/mnews/article/607/0000001915?sid=100|||82.5%||||||증여세계산기||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||로엘법무법인 검사 출신 황근주 대표 변호사  영입…강력범죄 부문  전문 성 강화|||https://n.news.naver.com/mnews/article/009/0005275732?sid=101|||82.5%||||||상속세면제한도||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||[예문정] ‘고객이 찾기 전에 먼저 보고’ 모토 … 고품질 협업으로 승부|||https://n.news.naver.com/mnews/article/025/0003348806?sid=102|||82.5%||||||상속세율||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||국회입법조사처, 근친혼 범위 조정 관련 보고서 공개|||http://www.cfnews.kr/news.aspx/85141|||82.5%||||||상속세계산기||||||"
"2024-03-22|||일별 급상승|||상속전문변호사|||상속,증여|||4400.0|||12.0%|||“이제 보통사람들도 지배구조 얘기, 정부가 대충 덮지 못할 것”|||https://n.news.naver.com/mnews/article/028/0002681653?sid=101|||82.5%||||||자녀증여한도||||||"
"2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||[오늘의 주요 일정] 행안부, 국립서울현충원서 故 손명순 여사 영결식|||https://www.safetimes.co.kr/news/articleView.html?idxno=212909|||2.7%||||||미국국채10년||||||"
"2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||[유통가 투데이] 편의점, '캐릭터'로 화이트데이 수요 잡는다 外|||https://it.chosun.com/news/articleView.html?idxno=2023092111268|||2.7%||||||미국국채수익률||||||"
"2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||[미리보는 이데일리 신문]“부실 해외부동산 선제 구조조정, 손실 최소화해야...|||https://n.news.naver.com/mnews/article/018/0005676440?sid=102|||2.7%||||||차용증||||||"
"2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||2024 부산세계탁구선수권대회 D-2, 한국대표팀 출사표|||http://www.thepingpong.co.kr/news/articleView.html?idxno=11358|||2.7%||||||명품시계||||||"
"2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||[유통가 레이더] 온-오프라인 용기 수거하는 아모레퍼시픽, '아모레리사이클'...|||https://www.greened.kr/news/articleView.html?idxno=310126|||2.7%||||||일수계산||||||"
2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||아시안컵·파리 올림픽·프리미어12까지… 2024년 달굴 국제 스포츠 이벤트는|||http://www.hansbiz.co.kr/news/articleView.html?idxno=675412|||2.7%||||||채권추심||||||
2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||[2023 게임 결산] 토끼가 'PICK'한 이슈로 한가득|||http://www.newsprime.co.kr/news/article.html?no=622375|||2.7%||||||CREDIT||||||
2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||“안전자산이 최고”… 뛰는 '금값' 투자 러시|||https://n.news.naver.com/mnews/article/666/0000028473?sid=101|||2.7%||||||전환사채||||||
2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||'한컴' 김상철 회장 아들 구속송치…100억원 비자금 관여 혐의|||https://n.news.naver.com/mnews/article/025/0003328175?sid=102|||2.7%||||||미수금||||||
2024-03-22|||일별 급상승|||수원금거래소|||채권금리|||1490.0|||180.83%|||'한컴코인'도 터졌다…주인 9번 바뀐 '국민벤처'의 기구한 운명|||https://n.news.naver.com/mnews/article/025/0003327263?sid=102|||2.7%||||||가지급금||||||
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||대전시, 지자체 첫 공공 투자금융사 만든다|||https://n.news.naver.com/mnews/article/021/0002627955?sid=102|||81.9%||||||계약갱신청구권||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||NH농협카드, 김앤장 초청 임직원 보안교육 실시|||https://n.news.naver.com/mnews/article/030/0003191396?sid=101|||81.9%||||||지급명령신청||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||NH농협카드, 외부 전문가 초빙 개인 정보  보호 교육 실시|||http://www.m-i.kr/news/articleView.html?idxno=1104214|||81.9%||||||임금체불||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||NH농협카드, 외부 전문가 초빙 개인( 신용 ) 정보  보호 교육 실시|||https://www.polinews.co.kr/news/articleView.html?idxno=640104|||81.9%||||||지급명령||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||농협카드, 외부전문가 초빙 개인 정보  보호 교육|||http://www.goodkyung.com/news/articleView.html?idxno=232400|||81.9%||||||대위변제||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||대보건설, 올해 외주·자재 협력업체 모집...4월 12일까지 온라인 원서 접수|||http://www.thevaluenews.co.kr/news/view.php?idx=182129|||81.9%||||||계약서||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||NH농협카드, 외부 전문가 초빙 개인 정보  보호 교육 실시|||https://www.fetv.co.kr/news/article.html?no=161482|||81.9%||||||전세금돌려받기||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||NH농협카드, 외부 전문가 초빙 개인 정보  보호 교육 실시|||http://www.sentv.co.kr/news/view/682271|||81.9%||||||빌려준돈받는법||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||NH농협카드, 외부 전문가 초빙 개인· 신용정보  보호 교육|||http://www.smedaily.co.kr/news/articleView.html?idxno=285226|||81.9%||||||신용정보||||||"
"2024-03-22|||일별 급상승|||신용정보|||채권|||6330.0|||47.3%|||대보건설, 2024년 협력업체 모집|||http://www.insightkorea.co.kr/news/articleView.html?idxno=131723|||81.9%||||||가압류절차||||||"
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||[토큰포스트 오후 브리핑] a16z 관계자 “미 SEC, 이더리움 증권 분류 어려울...|||https://www.tokenpost.kr/article-170434|||6.1%||||||코인판||||||"
2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||국내 가상화폐 거래규모 11조 459억원(업비트 80.2%·빗썸 17.5%)…비트 코인  ...|||http://www.topstarnews.net/news/articleView.html?idxno=15470994|||6.1%||||||빗썸비트코인||||||
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||엠블  (MVL), 21일 글로벌 가상자산 거래소 비트겟 거래 시작|||https://n.news.naver.com/mnews/article/030/0003190473?sid=101|||6.1%||||||도지코인||||||"
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||엠블  (MVL)  코인 , 글로벌 가상자산 거래소 비트겟 상장|||http://coinreaders.com/103040|||6.1%||||||플레이댑||||||"
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||[토큰포스트 오후 브리핑] 뉴욕증권거래소, 백트 주가 $1 회복 불가 시 상장폐...|||https://www.tokenpost.kr/article-169104|||6.1%||||||온비드||||||"
2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||[ 코인 투데이]  엠블 (MVL) 장대양봉의 방향성은?...약세장에서 무너지지 않은 대...|||https://www.cbci.co.kr/news/articleView.html?idxno=460486|||6.1%||||||김프||||||
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||국내 가상화폐 거래규모 11조 8,181억원(업비트 81.9%·빗썸 16.2%)…비트 코인 ...|||http://www.topstarnews.net/news/articleView.html?idxno=15462780|||6.1%||||||리플전망||||||"
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||[토큰포스트 브리핑] 메릴린치·웰스파고, 특정 고객 대상 비트 코인  현물 ETF...|||https://www.tokenpost.kr/article-167037|||6.1%||||||세이코인||||||"
"2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||국내 가상화폐 거래규모 14조 3,565억원(업비트 79.1%·빗썸 18.6%)…비트 코인 ...|||http://www.topstarnews.net/news/articleView.html?idxno=15462514|||6.1%||||||비트코인골드||||||"
2024-03-22|||일별 급상승|||엠블코인|||암호화폐|||24990.0|||4.12%|||업비트 거래소에서 금일 가장 주목 받는 가상화폐는…|||https://www.khgames.co.kr/news/articleView.html?idxno=225154|||6.1%||||||아이큐코인||||||
"2024-03-22|||일별 급상승|||주식복리계산기|||주식,배당주,미국주식,주가지수,CMA통장,CMA금리비교,신탁|||17640.0|||20.79%|||[증권소식] 금융위 ""PBR이 PER보다 국내증시 평가 적절""/ETF도 '저PBR' 테마 ...|||https://www.asiatime.co.kr/article/20240206500316|||1.6%||||||환율||||||"
"2024-03-22|||일별 급상승|||주식복리계산기|||주식,배당주,미국주식,주가지수,CMA통장,CMA금리비교,신탁|||17640.0|||20.79%|||[증권가] KB증권 하나증권 NH투자증권 IBK투자증권|||http://www.biztribune.co.kr/news/articleView.html?idxno=299407|||1.6%||||||삼성전자주가||||||"
