기준일자|||유형|||연관검색어|||검색키워드|||검색량|||지표|||뉴스제목|||뉴스링크|||활동성|||구글검색어|||네이버검색어|||상승월|||
2024-03-21|||주별 급상승|||ISA중개형이벤트|||중개형ISA|||120.0|||1.97%|||가입 10조 넘은  ISA …증권사별 수익률·수수료 천차만별|||https://it.chosun.com/news/articleView.html?idxno=2023092111475|||0.0%||| |||IRP세액공제||| |||
2024-03-21|||주별 급상승|||ISA중개형이벤트|||중개형ISA|||120.0|||1.97%||| ISA  고객 모셔라...절세 혜택에 증권사로 몰리는 돈|||http://www.womentimes.co.kr/news/articleView.html?idxno=72252|||0.0%||| |||IRP퇴직연금수령||| |||
2024-03-21|||주별 급상승|||ISA중개형이벤트|||중개형ISA|||120.0|||1.97%|||유안타·하나·KB·한국투자증권 [Daily Pick 증권]|||https://www.ngetnews.com/news/articleView.html?idxno=502887|||0.0%||| |||퇴직연금IRP||| |||
2024-03-21|||주별 급상승|||ISA중개형이벤트|||중개형ISA|||120.0|||1.97%|||[#증권톡톡] 유안타증권  중개형   ISA  채권 매매 서비스·토스증권 '주식모으기...|||http://www.newsworks.co.kr/news/articleView.html?idxno=745812|||0.0%||| |||ISA서민형||| |||
2024-03-21|||주별 급상승|||ISA중개형이벤트|||중개형ISA|||120.0|||1.97%|||[증권소식] 배재현 전 카카오 투자총괄 석방/허남권 신영자산 대표 사임/김신...|||https://www.asiatime.co.kr/article/20240306500475|||0.0%||| |||삼성증권고객센터||| |||
"2024-03-21|||주별 급상승|||ISA중개형이벤트|||중개형ISA|||120.0|||1.97%|||[증권브리핑] 하나증권 롯데월드타워WM센터, 미국 부동산 투자 세미나 개최|||http://www.rightknow.co.kr/news/articleView.html?idxno=29050|||0.0%||| |||연금저축보험||| |||"
"2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||밸류업 세제지원 방향성 정해졌다… 증권 가 ""기다리던 대책"" 반색|||https://n.news.naver.com/mnews/article/421/0007425470?sid=101|||0.0%||| |||국민연금||| |||"
"2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||총선 D-20 포퓰리즘…여야 "" ISA  비과세 혜택 확대""|||https://www.ajunews.com/view/20240319221540751|||0.0%||| |||NH투자증권||| |||"
2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||[재테크칼럼]개인종합자산관리계좌  ISA  주목하자|||http://www.gnnews.co.kr/news/articleView.html?idxno=548634|||0.0%||| |||나무증권||| |||
"2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||홍콩 ELS 사태에… 4대 은행, 뒤늦게 성과평가지표 손본다|||https://n.news.naver.com/mnews/article/023/0003823408?sid=101|||0.0%||| |||주택연금||| |||"
"2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||민주 ""ETF 허용"" vs 국힘 ""과세 유예""…가상자산 공약 경쟁|||https://n.news.naver.com/mnews/article/022/0003916115?sid=101|||0.0%||| |||IRP세액공제||| |||"
"2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||[금융포럼] 연금, 세제 혜택·복리 마법으로 불리자···증여는 10년 단위로...|||https://www.womaneconomy.co.kr/news/articleView.html?idxno=221990|||0.0%||| |||IRP퇴직연금수령||| |||"
2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||김치 프리미엄 10%…왜 한국인만 비트코인 비싸게 사나? [한경 코알라]|||https://n.news.naver.com/mnews/article/015/0004962121?sid=101|||0.0%||| |||퇴직연금IRP||| |||
2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||신탁·랩 장단기 미스매치 투자 때 고객 사전 동의 절차 거쳐야…위반 시 '불...|||https://www.thepublic.kr/news/articleView.html?idxno=218651|||0.0%||| |||ISA서민형||| |||
2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||여 “과세 유예” 야 “ETF 허용”…‘1억 터치’ 암호화폐 공약 봇물|||https://n.news.naver.com/mnews/article/025/0003348491?sid=101|||0.0%||| |||삼성증권고객센터||| |||
"2024-03-21|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||5.84%|||한우와 와규, 요리법 달라도 맛은 좋아…한·일 ‘기업가치 제고’ 차이 나도...|||https://n.news.naver.com/mnews/article/032/0003285550?sid=101|||0.0%||| |||연금저축보험||| |||"
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||“코인 개미 붙잡자”…  증권 사 고객 유치에 팔걷어|||https://www.ekn.kr/web/view.php?key=20240318026277081|||0.0%||| |||국민연금||| |||
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||가입 10조 넘은  ISA … 증권 사별 수익률· 수수료  천차만별|||https://it.chosun.com/news/articleView.html?idxno=2023092111475|||0.0%||| |||NH투자증권||| |||
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||[기획] ‘고공행진’ 금값에 ‘골드러시’ 나서볼까|||https://weekly.cnbnews.com/news/article.html?no=158722|||0.0%||| |||나무증권||| |||
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||[ 증권 상품 풍향계] 국내 첫 주단위 콜옵션 매도 ETF 상장 '눈길'|||https://www.sisajournal-e.com/news/articleView.html?idxno=401075|||0.0%||| |||주택연금||| |||
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||모든 게 가능해진 ETF 세상 [상]|||https://www.straightnews.co.kr/news/articleView.html?idxno=245965|||0.0%||| |||IRP세액공제||| |||
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||[ 증권 소식] 배재현 전 카카오 투자총괄 석방/허남권 신영자산 대표 사임/김신...|||https://www.asiatime.co.kr/article/20240306500475|||0.0%||| |||IRP퇴직연금수령||| |||
"2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||[ 증권 소식] ""삼성전자 작년 연봉 1.2억...전년비 1500만원 줄어""/금감원 ""PF수...|||https://www.asiatime.co.kr/article/20240305500290|||0.0%||| |||퇴직연금IRP||| |||"
"2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||업그레이드 된 '만능통장', 일단 계좌라도 만드세요|||https://n.news.naver.com/mnews/article/082/0001258323?sid=101|||0.0%||| |||ISA서민형||| |||"
"2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||[ 증권 소식] 금감원, 악재성 미공개 정보 이용행위 집중점검/외환시장 새벽 2시...|||https://www.asiatime.co.kr/article/20240228500397|||0.0%||| |||삼성증권고객센터||| |||"
2024-03-21|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||130.0%|||닮은 듯 다른 韓日 주가 부양책…‘円低’ 없는 韓에게 묘책은? [투자360]|||https://n.news.naver.com/mnews/article/016/0002271769?sid=101|||0.0%||| |||연금저축보험||| |||
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||'테라·루나' 권도형, 23∼24일 한국 올 듯…몬테네그로 법원, 한국 송환 최종...|||https://n.news.naver.com/mnews/article/448/0000452268?sid=104|||8.1%||| |||비트코인시세||| |||"
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||""데이터 오너십 현업에···AI로 비정형 데이터도 분석 AX 촉진""|||https://n.news.naver.com/mnews/article/092/0002325233?sid=105|||8.1%||| |||이더리움시세||| |||"
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||유엔 ""北, 사이버탈취 6년간 4조 원대…살상무기 재원의 40% 조달""|||https://n.news.naver.com/mnews/article/448/0000452265?sid=100|||8.1%||| |||리플시세||| |||"
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||[굿모닝경제] ""가짜  가상자산 거래소 주의"" / 아파트 입주율 72% / 중장년 34%...|||https://n.news.naver.com/mnews/article/057/0001807121?sid=101|||8.1%||| |||코인시세||| |||"
2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||미국 연준 '금리 기조' 유지에 비트코인 6만7천달러대 급반등|||http://www.topstarnews.net/news/articleView.html?idxno=15470481|||8.1%||| |||비트코인하는법||| |||
2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||비트코인 6만7천달러대 급반등...연준 '금리기조' 유지에|||https://www.slist.kr/news/articleView.html?idxno=534919|||8.1%||| |||가상화폐||| |||
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||[종합] 뉴욕증시, ‘연내 3회 금리 인하’ 예고에 일제히 사상 최고치…나스닥...|||https://www.etoday.co.kr/news/view/2342400|||8.1%||| |||비트코인가격||| |||"
2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||가짜  가상자산  거래소 이용한 투자 사기 기승...소비자 경보|||https://n.news.naver.com/mnews/article/052/0002012976?sid=101|||8.1%||| |||가상화폐시세||| |||
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||美 연준, ‘금리 인하 3회’ 유지에 비트코인 6만7000달러 회복|||https://n.news.naver.com/mnews/article/366/0000979520?sid=101|||8.1%||| |||코인거래소||| |||"
"2024-03-21|||주별 급상승|||가상자산|||디지털자산|||14010.0|||9.17%|||‘코인 논란’ 김남국, 꼼수 복당?…민주 위성정당 입당|||https://n.news.naver.com/mnews/article/005/0001682634?sid=100|||8.1%||| |||블록체인||| |||"
"2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||뮤직카우, '한여름밤의 꿀' 옥션 조기 마감…대신자산운용, '목표전환형 재간...|||http://www.sisaon.co.kr/news/articleView.html?idxno=159453|||0.0%||| |||달러||| |||"
2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||[ 증권 가] 한국투자 증권  신한투자 증권   교보증권  하이투자 증권  키움 증권 |||http://www.biztribune.co.kr/news/articleView.html?idxno=306034|||0.0%||| |||일본환율||| |||
"2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||[ 증권 소식] 검찰, '불법 공매도' 의혹 UBS·씨티은행·맥쿼리 등 압색/우리종...|||https://www.asiatime.co.kr/article/20240220500317|||0.0%||| |||베트남환율||| |||"
2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||외환시간 연장 앞서 바빠진  증권 사들…'서학개미' 정조준|||https://www.news2day.co.kr/article/20240202500053|||0.0%||| |||하나은행환율||| |||
"2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||""올해  증권 업, 자기매매 수익 둔화에도 위탁매매·IB·WM 호실적 기대""|||https://www.digitaltoday.co.kr/news/articleView.html?idxno=503532|||0.0%||| |||하나은행환전||| |||"
"2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%||| 교보증권 , 지난해 불황 속 선전…새해 '디지털 강화' 주력|||https://www.kfenews.co.kr/news/articleView.html?idxno=616965|||0.0%||| |||선물옵션만기일||| |||"
2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||[Who Is ?] 서유석 한국금융투자협회 회장|||https://www.businesspost.co.kr/BP?command=article_view&num=339506|||0.0%||| |||FX||| |||
"2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||[ 증권 소식] 삼성 일가 세 모녀, 계열사 지분 2.8조 블록딜/한국거래소 임직원...|||https://www.asiatime.co.kr/article/20240110500365|||0.0%||| |||환율우대||| |||"
"2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||피 터지는  해외 주식 시장, 지키려는 '키움' 쫒으려는 '토스'|||http://www.insightkorea.co.kr/news/articleView.html?idxno=126374|||0.0%||| |||현물ETF||| |||"
2024-03-21|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||12.31%|||[금융 브리핑]  교보증권 ·KB 증권 ·NH투자 증권 |||http://www.niceeconomy.co.kr/news/articleView.html?idxno=83028|||0.0%||| |||환테크||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||치솟는 ‘금값’…“지금 살까요?” 전문가들 대답은 [수민이가 궁금해요]|||https://n.news.naver.com/mnews/article/022/0003914806?sid=101|||0.0%||| |||금시세||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||[더뉴스] 과일값 고공행진·비트코인 1억 원 돌파...출렁이는 경제|||https://n.news.naver.com/mnews/article/052/0002009040?sid=101|||0.0%||| |||금값시세||| |||
"2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||""샀어야 했는데…""  금   값 ·비트코인 고공행진|||https://www.inews365.com/news/article.html?no=804960|||0.0%||| |||금값||| |||"
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||‘역대 최고’ 금값에…골드바·펀드로 뭉칫돈|||https://n.news.naver.com/mnews/article/449/0000269834?sid=101|||0.0%||| |||오늘의금시세||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||[친절한 경제] 금값 연일 사상 최고치 행진…미국 정부도 상승세에 한몫?|||https://n.news.naver.com/mnews/article/055/0001136331?sid=101|||0.0%||| |||오늘금시세||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||금 시세 (금값) 10일 0.006%↓|||https://www.bntnews.co.kr/article/view/bnt202402100036|||0.0%||| |||순금시세||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||금 시세 (금값) 30일 0.104%↓|||https://www.bntnews.co.kr/article/view/bnt202401300009|||0.0%||| |||금1돈||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||금 시세 (금값) 24일 0.031%↑|||https://www.bntnews.co.kr/article/view/bnt202401240010|||0.0%||| |||국제금시세||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||금 시세 (금값) 23일 0.215%↓|||https://www.bntnews.co.kr/article/view/bnt202401230009|||0.0%||| |||18K금시세||| |||
2024-03-21|||주별 급상승|||금한돈값시세|||금값|||640.0|||135.29%|||금 시세 (금값) 21일 0.303%↑|||https://www.bntnews.co.kr/article/view/bnt202401210006|||0.0%||| |||에르메스가방||| |||
2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||[20일 수원시] 중소기업에 연 1800억원 규모 버팀목 자금 지원 등|||https://www.asiatime.co.kr/article/20240320500345|||0.1%||| |||미국증시||| |||
"2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||[2024 APFF] 이경일 솔트룩스 대표 ""5년내 '지적 노동' 재정의된다… 금융에 ...|||https://www.ajunews.com/view/20240320140218203|||0.1%||| |||부동산||| |||"
"2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||채널A '대통령실, 한동훈 사퇴 요구' 보도, 다수 취재원 통한 팩트체크와 균형...|||https://n.news.naver.com/mnews/article/127/0000035463?sid=102|||0.1%||| |||나스닥선물||| |||"
"2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||""AI 대세라는데…속 터지는 챗봇"" 결국엔  상담사 |||http://www.newsprime.co.kr/news/article.html?no=632447|||0.1%||| |||대출계산기||| |||"
2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||“갑자기 3억을 어떻게 구해요”…텅텅 빈 이곳 ‘ 대출  절벽’에 잔금대란 공...|||https://n.news.naver.com/mnews/article/009/0005274106?sid=101|||0.1%||| |||유럽증시||| |||
"2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||분양상가,  대출  축소에 잔금대란 공포|||https://n.news.naver.com/mnews/article/009/0005274093?sid=101|||0.1%||| |||대출이자계산기||| |||"
2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||[딜링룸 백브리핑] 美틱톡 새 주인 누가 될까…머스크·코틱·므누신 거론|||https://news.einfomax.co.kr/news/articleView.html?idxno=4302268|||0.1%||| |||이자계산기||| |||
2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||[금융 단신] 하나은행·IBK기업은행·우리은행 外|||http://www.dailypop.kr/news/articleView.html?idxno=75719|||0.1%||| |||새마을금고||| |||
"2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||신한라이프, 평균 30분 이내 고객에게 보험금 지급 [생명보험 특집]|||http://www.fntimes.com/html/view.php?ud=20240318002056748dd55077bc2_18|||0.1%||| |||소상공인정책자금||| |||"
2024-03-21|||주별 급상승|||대출상담사|||금리|||9190.0|||60.87%|||[오늘의 천안시 뉴스]천안시 전기자동차 945대 구매지원|||https://www.viva100.com/main/view.php?key=20240317010004967|||0.1%||| |||파킹통장||| |||
2024-03-21|||주별 급상승|||롯데카드뱅크샐러드|||캐시백|||19.0|||4.82%|||이수환 피에프씨테크놀로지스 대표 “아시아 최고 렌딩 기술 보유한 금융사 될...|||https://n.news.naver.com/mnews/article/243/0000057302?sid=101|||0.0%||| |||신용카드||| |||
2024-03-21|||주별 급상승|||롯데카드뱅크샐러드|||캐시백|||19.0|||4.82%|||설 연휴 마지막 날 OTT 보면서 쉬고 싶은데…싸게 보는 방법은?|||http://www.fntimes.com/html/view.php?ud=2024021216225026780d260cda75_18|||0.0%||| |||신용카드추천||| |||
"2024-03-21|||주별 급상승|||롯데카드뱅크샐러드|||캐시백|||19.0|||4.82%|||[짚어보자] 정부 추진 대환대출, 직접 사용해 보니|||http://www.handmk.com/news/articleView.html?idxno=19747|||0.0%||| |||삼성카드홈페이지||| |||"
"2024-03-21|||주별 급상승|||롯데카드뱅크샐러드|||캐시백|||19.0|||4.82%|||김태훈·이종훈 대표, 10년간 ‘정보 대칭’ 한판 승부 [2024 금융이단아]|||http://www.fntimes.com/html/view.php?ud=202401060133032333dd55077bc2_18|||0.0%||| |||카드||| |||"
"2024-03-21|||주별 급상승|||롯데카드뱅크샐러드|||캐시백|||19.0|||4.82%||| 뱅크샐러드  ""대출 갈아타기로 금리 최대 13.4%p 낮춰""|||https://n.news.naver.com/mnews/article/029/0002844809?sid=101|||0.0%||| |||씨티카드||| |||"
