date,금리계산기
2020-10-27,13.9307
2020-10-28,13.41409
2020-10-29,17.98343
2020-10-30,11.49015
2020-10-31,6.66251
2020-11-01,7.91841
2020-11-02,14.13556
2020-11-03,12.81731
2020-11-04,11.33873
2020-11-05,11.49015
2020-11-06,10.87556
2020-11-07,6.83174
2020-11-08,6.76048
2020-11-09,14.4384
2020-11-10,13.22704
2020-11-11,11.90879
2020-11-12,12.02458
2020-11-13,11.23185
2020-11-14,7.24147
2020-11-15,7.89168
2020-11-16,15.13316
2020-11-17,13.58332
2020-11-18,11.6772
2020-11-19,11.65939
2020-11-20,11.47234
2020-11-21,6.86737
2020-11-22,7.51759
2020-11-23,14.01086
2020-11-24,13.79709
2020-11-25,14.94611
2020-11-26,13.3072
2020-11-27,12.81731
2020-11-28,8.14999
2020-11-29,8.5419
2020-11-30,16.04168
2020-12-01,17.05709
2020-12-02,16.62955
2020-12-03,15.07971
2020-12-04,12.99545
2020-12-05,7.64229
2020-12-06,8.26578
2020-12-07,14.55419
2020-12-08,14.39387
2020-12-09,16.14857
2020-12-10,16.01496
2020-12-11,14.15338
2020-12-12,8.83584
2020-12-13,8.98726
2020-12-14,15.34693
2020-12-15,15.17769
2020-12-16,14.87485
2020-12-17,14.19791
2020-12-18,14.02868
2020-12-19,8.72004
2020-12-20,8.86256
2020-12-21,15.78337
2020-12-22,14.41168
2020-12-23,14.86594
2020-12-24,13.61895
2020-12-25,7.65119
2020-12-26,8.87147
2020-12-27,10.31442
2020-12-28,17.12835
2020-12-29,16.33561
2020-12-30,16.10403
2020-12-31,13.38736
2021-01-01,10.10065
2021-01-02,10.55491
2021-01-03,11.12496
2021-01-04,20.78916
2021-01-05,19.50654
2021-01-06,19.29277
2021-01-07,15.3113
2021-01-08,17.52917
2021-01-09,10.77758
2021-01-10,11.1695
2021-01-11,20.54867
2021-01-12,18.28627
2021-01-13,18.09031
2021-01-14,16.70081
2021-01-15,16.80769
2021-01-16,10.16299
2021-01-17,10.59944
2021-01-18,17.36884
2021-01-19,18.14376
2021-01-20,18.3219
2021-01-21,18.27736
2021-01-22,16.60283
2021-01-23,11.59704
2021-01-24,10.52819
2021-01-25,20.54867
2021-01-26,18.60692
2021-01-27,18.7049
2021-01-28,17.92108
2021-01-29,16.66518
2021-01-30,10.99136
2021-01-31,10.83103
2021-02-01,18.42878
2021-02-02,16.72753
2021-02-03,18.90977
2021-02-04,17.68059
2021-02-05,16.66518
2021-02-06,9.64638
2021-02-07,10.10065
2021-02-08,17.87654
2021-02-09,16.71862
2021-02-10,14.54529
2021-02-11,7.70464
2021-02-12,7.11677
2021-02-13,8.50627
2021-02-14,9.81562
2021-02-15,21.00293
2021-02-16,19.47091
2021-02-17,17.18179
2021-02-18,16.43359
2021-02-19,15.20441
2021-02-20,10.10955
2021-02-21,9.50387
2021-02-22,17.1907
2021-02-23,15.71212
2021-02-24,15.40928
2021-02-25,16.25545
2021-02-26,14.9372
2021-02-27,9.11196
2021-02-28,8.71114
2021-03-01,10.63507
2021-03-02,16.20201
2021-03-03,17.3154
2021-03-04,15.25786
2021-03-05,14.36715
2021-03-06,8.48846
2021-03-07,8.87147
2021-03-08,15.89026
2021-03-09,16.38015
2021-03-10,17.449
2021-03-11,15.59633
2021-03-12,14.28698
2021-03-13,8.74677
2021-03-14,9.21884
2021-03-15,15.66758
2021-03-16,15.10643
2021-03-17,16.41578
2021-03-18,15.34693
2021-03-19,14.86594
2021-03-20,8.60425
2021-03-21,8.63988
2021-03-22,15.82791
2021-03-23,15.26676
2021-03-24,14.52747
2021-03-25,13.61004
2021-03-26,12.87075
2021-03-27,8.27469
2021-03-28,8.39939
2021-03-29,14.94611
2021-03-30,14.73234
2021-03-31,15.99714
2021-04-01,14.62545
2021-04-02,12.98655
2021-04-03,8.67551
2021-04-04,7.98076
2021-04-05,15.4449
2021-04-06,13.52097
2021-04-07,13.29829
2021-04-08,13.12906
2021-04-09,13.20922
2021-04-10,7.46414
2021-04-11,8.25688
2021-04-12,15.14206
2021-04-13,14.14447
2021-04-14,14.69671
2021-04-15,14.23354
2021-04-16,13.38736
2021-04-17,7.70464
2021-04-18,8.09655
2021-04-19,15.84572
2021-04-20,14.46512
2021-04-21,14.91939
2021-04-22,13.5566
2021-04-23,12.95982
2021-04-24,7.57994
2021-04-25,7.81152
2021-04-26,15.59633
2021-04-27,14.25135
2021-04-28,13.23594
2021-04-29,12.63917
2021-04-30,11.87316
2021-05-01,7.6601
2021-05-02,7.32163
2021-05-03,14.38496
2021-05-04,12.40758
2021-05-05,8.533
2021-05-06,13.58332
2021-05-07,11.65048
2021-05-08,7.0277
2021-05-09,8.02529
2021-05-10,14.20682
2021-05-11,13.75256
2021-05-12,13.69911
2021-05-13,12.9331
2021-05-14,10.51037
2021-05-15,7.55321
2021-05-16,6.68032
2021-05-17,14.40277
2021-05-18,12.14037
2021-05-19,9.03179
2021-05-20,12.96873
2021-05-21,12.53228
2021-05-22,7.25928
2021-05-23,6.85846
2021-05-24,14.0554
2021-05-25,14.13556
2021-05-26,13.01327
2021-05-27,13.21813
2021-05-28,12.21163
2021-05-29,7.22365
2021-05-30,7.23256
2021-05-31,14.79469
2021-06-01,13.06671
2021-06-02,13.08452
2021-06-03,11.81081
2021-06-04,10.84884
2021-06-05,6.50218
2021-06-06,6.61797
2021-06-07,14.03758
2021-06-08,13.60114
2021-06-09,14.35824
2021-06-10,14.50075
2021-06-11,12.75496
2021-06-12,6.89409
2021-06-13,7.09005
2021-06-14,14.83031
2021-06-15,13.07562
2021-06-16,11.89097
2021-06-17,11.77518
2021-06-18,10.95573
2021-06-19,5.94994
2021-06-20,6.7872
2021-06-21,13.37846
2021-06-22,12.97764
2021-06-23,12.46103
2021-06-24,12.9331
2021-06-25,13.15578
2021-06-26,7.43742
2021-06-27,7.09005
2021-06-28,13.04889
2021-06-29,13.09343
2021-06-30,12.72824
2021-07-01,13.6813
2021-07-02,12.14037
2021-07-03,7.43742
2021-07-04,7.48196
2021-07-05,14.04649
2021-07-06,13.10234
2021-07-07,13.90398
2021-07-08,12.29179
2021-07-09,11.28529
2021-07-10,7.00097
2021-07-11,6.95644
2021-07-12,13.44081
2021-07-13,12.63026
2021-07-14,12.86185
2021-07-15,12.95982
2021-07-16,11.63267
2021-07-17,6.70704
2021-07-18,7.5354
2021-07-19,14.34042
2021-07-20,12.82622
2021-07-21,13.26267
2021-07-22,12.64808
2021-07-23,12.95092
2021-07-24,7.57103
2021-07-25,7.64229
2021-07-26,14.42059
2021-07-27,13.66348
2021-07-28,11.98895
2021-07-29,12.54119
2021-07-30,11.49015
2021-07-31,6.71595
2021-08-01,7.67791
2021-08-02,13.06671
2021-08-03,13.1825
2021-08-04,12.01567
2021-08-05,11.65939
2021-08-06,11.1695
2021-08-07,6.76048
2021-08-08,6.41311
2021-08-09,12.50556
2021-08-10,14.35824
2021-08-11,14.47403
2021-08-12,13.21813
2021-08-13,12.19381
2021-08-14,8.21234
2021-08-15,7.45524
2021-08-16,8.96054
2021-08-17,14.99064
2021-08-18,14.86594
2021-08-19,13.69911
2021-08-20,13.77928
2021-08-21,8.01638
2021-08-22,8.14999
2021-08-23,15.42709
2021-08-24,14.19791
2021-08-25,15.05299
2021-08-26,18.52676
2021-08-27,13.33392
2021-08-28,9.00507
2021-08-29,9.24556
2021-08-30,15.819
2021-08-31,15.07081
2021-09-01,15.00846
2021-09-02,14.47403
2021-09-03,13.64567
2021-09-04,8.18562
2021-09-05,8.02529
2021-09-06,13.77928
2021-09-07,14.04649
2021-09-08,13.39627
2021-09-09,13.69911
2021-09-10,13.64567
2021-09-11,8.26578
2021-09-12,8.26578
2021-09-13,14.27807
2021-09-14,13.82381
2021-09-15,12.9242
2021-09-16,13.01327
2021-09-17,12.04239
2021-09-18,7.66901
2021-09-19,6.60906
2021-09-20,6.17261
2021-09-21,6.68923
2021-09-22,7.92731
2021-09-23,16.15747
2021-09-24,16.8166
2021-09-25,9.77999
2021-09-26,8.22125
2021-09-27,16.35343
2021-09-28,15.46272
2021-09-29,14.86594
2021-09-30,15.64977
2021-10-01,16.34452
2021-10-02,8.73786
2021-10-03,8.11436
2021-10-04,9.80671
2021-10-05,18.42878
2021-10-06,16.20201
2021-10-07,15.67649
2021-10-08,15.40037
2021-10-09,8.19453
2021-10-10,8.20343
2021-10-11,10.58163
2021-10-12,17.70731
2021-10-13,15.60523
2021-10-14,15.819
2021-10-15,15.27567
2021-10-16,8.47065
2021-10-17,8.06092
2021-10-18,15.11534
2021-10-19,13.98414
2021-10-20,14.64327
2021-10-21,13.85944
2021-10-22,12.49665
2021-10-23,7.91841
2021-10-24,7.79371
2021-10-25,14.82141
2021-10-26,14.91048
2021-10-27,14.00195
2021-10-28,13.39627
2021-10-29,12.54119
2021-10-30,7.20584
2021-10-31,8.04311
2021-11-01,14.0643
2021-11-02,16.04168
2021-11-03,15.17769
2021-11-04,13.77037
2021-11-05,11.64157
2021-11-06,7.49977
2021-11-07,7.76699
2021-11-08,14.24245
2021-11-09,14.46512
2021-11-10,14.36715
2021-11-11,14.75015
2021-11-12,12.7995
2021-11-13,7.38398
2021-11-14,7.87387
2021-11-15,13.94851
2021-11-16,14.75015
2021-11-17,12.57682
2021-11-18,12.12256
2021-11-19,12.10474
2021-11-20,7.9095
2021-11-21,8.2925
2021-11-22,14.14447
2021-11-23,13.57441
2021-11-24,13.92179
2021-11-25,17.51135
2021-11-26,14.99064
2021-11-27,8.05201
2021-11-28,8.88928
2021-11-29,15.28458
2021-11-30,14.78578
2021-12-01,16.87895
2021-12-02,14.35824
2021-12-03,12.85294
2021-12-04,9.0407
2021-12-05,8.43502
2021-12-06,14.22463
2021-12-07,15.59633
2021-12-08,14.45622
2021-12-09,12.57682
2021-12-10,13.56551
2021-12-11,8.26578
2021-12-12,8.70223
2021-12-13,15.97933
2021-12-14,14.69671
2021-12-15,13.9396
2021-12-16,13.76146
2021-12-17,11.72174
2021-12-18,8.32813
2021-12-19,8.82693
2021-12-20,15.0619
2021-12-21,14.95501
2021-12-22,13.54769
2021-12-23,12.66589
2021-12-24,12.06911
2021-12-25,7.45524
2021-12-26,9.09414
2021-12-27,15.12425
2021-12-28,14.79469
2021-12-29,15.12425
2021-12-30,14.189
2021-12-31,13.59223
2022-01-01,9.96704
2022-01-02,10.83993
2022-01-03,20.54867
2022-01-04,18.92758
2022-01-05,19.94299
2022-01-06,17.67168
2022-01-07,15.819
2022-01-08,10.66179
2022-01-09,10.39458
2022-01-10,20.23692
2022-01-11,18.47332
2022-01-12,17.41337
2022-01-13,18.79397
2022-01-14,20.65556
2022-01-15,11.88207
2022-01-16,11.70392
2022-01-17,21.14545
2022-01-18,19.21261
2022-01-19,20.26365
2022-01-20,19.81829
2022-01-21,18.55348
2022-01-22,11.65939
2022-01-23,11.22294
2022-01-24,21.39485
2022-01-25,21.40375
2022-01-26,20.38834
2022-01-27,19.64906
2022-01-28,18.98993
2022-01-29,12.13146
2022-01-30,9.85125
2022-01-31,10.11846
2022-02-01,11.22294
2022-02-02,12.76387
2022-02-03,24.62812
2022-02-04,22.2143
2022-02-05,14.60764
2022-02-06,13.49425
2022-02-07,24.30747
2022-02-08,21.72441
2022-02-09,26.65004
2022-02-10,25.18036
2022-02-11,22.12523
2022-02-12,13.41409
2022-02-13,13.57441
2022-02-14,24.54796
2022-02-15,22.45479
2022-02-16,22.17867
2022-02-17,21.00293
2022-02-18,20.47742
2022-02-19,14.09993
2022-02-20,15.3113
2022-02-21,44.09013
2022-02-22,42.93221
2022-02-23,38.36287
2022-02-24,34.7644
2022-02-25,33.07205
2022-02-26,14.6878
2022-02-27,13.64567
2022-02-28,30.64042
2022-03-01,17.52026
2022-03-02,27.34479
2022-03-03,25.71479
2022-03-04,24.17386
2022-03-05,12.84403
2022-03-06,11.69502
2022-03-07,20.56649
2022-03-08,18.16157
2022-03-09,10.83103
2022-03-10,20.14785
2022-03-11,18.79397
2022-03-12,12.12256
2022-03-13,11.65048
2022-03-14,20.60211
2022-03-15,20.4596
2022-03-16,20.66446
2022-03-17,20.77135
2022-03-18,17.63605
2022-03-19,12.02458
2022-03-20,12.06021
2022-03-21,20.55758
2022-03-22,20.09441
2022-03-23,19.66687
2022-03-24,17.65387
2022-03-25,19.93408
2022-03-26,12.39868
2022-03-27,12.15819
2022-03-28,21.09201
2022-03-29,20.26365
2022-03-30,22.00053
2022-03-31,21.35922
2022-04-01,18.87414
2022-04-02,12.58573
2022-04-03,12.0513
2022-04-04,21.66206
2022-04-05,21.87583
2022-04-06,20.31709
2022-04-07,18.5713
2022-04-08,18.68709
2022-04-09,10.52819
2022-04-10,10.90228
2022-04-11,21.51955
2022-04-12,18.7049
2022-04-13,18.8207
2022-04-14,22.90015
2022-04-15,20.04987
2022-04-16,12.74605
2022-04-17,12.12256
2022-04-18,21.50173
2022-04-19,22.81108
2022-04-20,21.19889
2022-04-21,20.00534
2022-04-22,19.55108
2022-04-23,12.85294
2022-04-24,11.73064
2022-04-25,23.77304
2022-04-26,21.99162
2022-04-27,19.47091
2022-04-28,20.3349
2022-04-29,17.35993
2022-04-30,10.71524
2022-05-01,11.83753
2022-05-02,20.52195
2022-05-03,19.84501
2022-05-04,19.07009
2022-05-05,11.5525
2022-05-06,18.05468
2022-05-07,10.08283
2022-05-08,10.61726
2022-05-09,21.37703
2022-05-10,21.97381
2022-05-11,20.03206
2022-05-12,18.86523
2022-05-13,17.1996
2022-05-14,10.34114
2022-05-15,10.98245
2022-05-16,19.74703
2022-05-17,19.61343
2022-05-18,19.02556
2022-05-19,18.11703
2022-05-20,17.35993
2022-05-21,10.89338
2022-05-22,10.83103
2022-05-23,19.9608
2022-05-24,20.82479
2022-05-25,21.40375
2022-05-26,23.11392
2022-05-27,21.92927
2022-05-28,11.99786
2022-05-29,12.08693
2022-05-30,24.55687
2022-05-31,23.90665
2022-06-01,20.04097
2022-06-02,28.19096
2022-06-03,21.88474
2022-06-04,12.32742
2022-06-05,11.01808
2022-06-06,13.20922
2022-06-07,23.06938
2022-06-08,23.60381
2022-06-09,21.35031
2022-06-10,22.02725
2022-06-11,11.89988
2022-06-12,12.71043
2022-06-13,24.7261
2022-06-14,26.76583
2022-06-15,30.19506
2022-06-16,36.33205
2022-06-17,29.97238
2022-06-18,16.42469
2022-06-19,17.25305
2022-06-20,31.5044
2022-06-21,30.30195
2022-06-22,27.41605
2022-06-23,25.77714
2022-06-24,24.36982
2022-06-25,14.5631
2022-06-26,13.82381
2022-06-27,27.09539
2022-06-28,27.62091
2022-06-29,24.91315
2022-06-30,25.15364
2022-07-01,26.24922
2022-07-02,14.83922
2022-07-03,14.37605
2022-07-04,25.53665
2022-07-05,27.59419
2022-07-06,24.40545
2022-07-07,22.04506
2022-07-08,20.57539
2022-07-09,13.33392
2022-07-10,14.17119
2022-07-11,28.05736
2022-07-12,25.46539
2022-07-13,36.06484
2022-07-14,37.57905
2022-07-15,31.13921
2022-07-16,18.03687
2022-07-17,17.96561
2022-07-18,37.47216
2022-07-19,32.95626
2022-07-20,33.35708
2022-07-21,31.69145
2022-07-22,29.21528
2022-07-23,14.76797
2022-07-24,15.5696
2022-07-25,37.0179
2022-07-26,33.26801
2022-07-27,29.46468
2022-07-28,29.81206
2022-07-29,26.89943
2022-07-30,15.42709
2022-07-31,15.46272
2022-08-01,32.92063
2022-08-02,30.04364
2022-08-03,29.01932
2022-08-04,26.67676
2022-08-05,27.95047
2022-08-06,16.09512
2022-08-07,15.82791
2022-08-08,28.80555
2022-08-09,26.33829
2022-08-10,31.16593
2022-08-11,28.09299
2022-08-12,27.58528
2022-08-13,15.25786
2022-08-14,13.95742
2022-08-15,15.61414
2022-08-16,31.07686
2022-08-17,31.77162
2022-08-18,30.93435
2022-08-19,27.83468
2022-08-20,16.91458
2022-08-21,16.78988
2022-08-22,31.64692
2022-08-23,28.88572
2022-08-24,25.75933
2022-08-25,33.57976
2022-08-26,29.59828
2022-08-27,16.18419
2022-08-28,15.90807
2022-08-29,33.69555
2022-08-30,32.44856
2022-08-31,32.1279
2022-09-01,32.51981
2022-09-02,26.50752
2022-09-03,16.38015
2022-09-04,15.70321
2022-09-05,29.85659
2022-09-06,27.40714
2022-09-07,28.67195
2022-09-08,25.94637
2022-09-09,15.73884
2022-09-10,12.84403
2022-09-11,14.47403
2022-09-12,21.16326
2022-09-13,44.33063
2022-09-14,39.60096
2022-09-15,37.16932
2022-09-16,33.43724
2022-09-17,22.53496
2022-09-18,20.86042
2022-09-19,38.71915
2022-09-20,33.57085
2022-09-21,37.96205
2022-09-22,41.51598
2022-09-23,38.87057
2022-09-24,21.22561
2022-09-25,21.75113
2022-09-26,44.75817
2022-09-27,46.51287
2022-09-28,47.59062
2022-09-29,46.99385
2022-09-30,52.47171
2022-10-01,29.82987
2022-10-02,25.88402
2022-10-03,31.03233
2022-10-04,54.34221
2022-10-05,59.70428
2022-10-06,77.48285
2022-10-07,59.42816
2022-10-08,32.80484
2022-10-09,31.61129
2022-10-10,37.06243
2022-10-11,61.36991
2022-10-12,76.45853
2022-10-13,81.22383
2022-10-14,78.23995
2022-10-15,44.17921
2022-10-16,42.64718
2022-10-17,82.30159
2022-10-18,83.78907
2022-10-19,100.0
2022-10-20,91.98361
2022-10-21,83.21011
2022-10-22,43.57352
2022-10-23,41.2844
2022-10-24,85.16968
2022-10-25,87.4588
2022-10-26,82.60443
2022-10-27,78.32902
2022-10-28,79.33553
2022-10-29,41.32003
2022-10-30,33.10768
2022-10-31,72.60176
2022-11-01,82.34612
2022-11-02,75.14919
2022-11-03,80.54689
2022-11-04,71.88919
2022-11-05,37.21385
2022-11-06,39.44063
2022-11-07,78.71203
2022-11-08,83.76235
2022-11-09,83.317
2022-11-10,82.24815
2022-11-11,69.48427
2022-11-12,37.92642
2022-11-13,40.26899
2022-11-14,86.05148
2022-11-15,85.77536
2022-11-16,80.76957
2022-11-17,68.16602
2022-11-18,65.004
2022-11-19,35.18304
2022-11-20,36.70615
2022-11-21,70.10777
2022-11-22,64.63881
2022-11-23,62.83067
2022-11-24,65.04854
2022-11-25,69.57334
2022-11-26,36.19845
2022-11-27,34.71096
2022-11-28,69.82274
2022-11-29,68.25509
2022-11-30,63.77482
2022-12-01,67.1328
2022-12-02,56.05237
2022-12-03,27.59419
2022-12-04,29.70517
2022-12-05,59.28565
2022-12-06,57.86051
2022-12-07,60.9869
2022-12-08,54.27095
2022-12-09,50.62795
2022-12-10,29.77643
2022-12-11,30.40883
2022-12-12,59.1075
2022-12-13,60.12291
2022-12-14,55.35762
2022-12-15,54.93898
2022-12-16,49.45221
2022-12-17,28.01282
2022-12-18,30.84528
2022-12-19,51.72352
2022-12-20,53.38024
2022-12-21,52.94379
2022-12-22,44.22374
2022-12-23,43.65369
2022-12-24,27.52293
2022-12-25,30.20397
2022-12-26,53.68308
2022-12-27,53.41587
2022-12-28,51.27816
2022-12-29,50.84172
2022-12-30,49.48784
2022-12-31,28.51162
2023-01-01,33.10768
2023-01-02,61.93105
2023-01-03,57.0945
2023-01-04,56.07018
2023-01-05,58.34149
2023-01-06,50.21822
2023-01-07,33.40162
2023-01-08,35.04943
2023-01-09,60.14963
2023-01-10,60.80876
2023-01-11,66.87449
2023-01-12,57.51313
2023-01-13,57.27264
2023-01-14,34.41703
2023-01-15,33.1255
2023-01-16,53.74543
2023-01-17,52.16887
2023-01-18,50.22713
2023-01-19,45.97844
2023-01-20,44.78489
2023-01-21,26.29375
2023-01-22,26.14233
2023-01-23,27.29135
2023-01-24,33.41052
2023-01-25,65.03072
2023-01-26,60.67515
2023-01-27,57.90505
2023-01-28,35.08506
2023-01-29,35.57495
2023-01-30,69.07455
2023-01-31,63.77482
2023-02-01,60.37231
2023-02-02,53.97701
2023-02-03,50.11133
2023-02-04,32.3773
2023-02-05,30.94326
2023-02-06,54.21751
2023-02-07,55.42887
2023-02-08,50.38745
2023-02-09,46.98494
2023-02-10,46.99385
2023-02-11,30.01692
2023-02-12,28.78774
2023-02-13,53.26445
2023-02-14,47.4392
2023-02-15,46.76226
2023-02-16,44.5444
2023-02-17,40.50948
2023-02-18,25.78605
2023-02-19,26.46299
2023-02-20,47.21653
2023-02-21,48.0627
2023-02-22,43.0391
2023-02-23,45.04319
2023-02-24,41.41801
2023-02-25,26.88162
2023-02-26,25.35851
2023-02-27,44.4197
2023-02-28,45.59543
2023-03-01,31.2461
2023-03-02,42.27309
2023-03-03,38.84385
2023-03-04,25.01113
2023-03-05,25.81277
2023-03-06,43.37757
2023-03-07,41.36456
2023-03-08,42.27309
2023-03-09,37.99768
2023-03-10,36.18063
2023-03-11,20.26365
2023-03-12,20.78916
2023-03-13,39.36937
2023-03-14,38.32724
2023-03-15,37.17823
2023-03-16,36.72396
2023-03-17,34.56845
2023-03-18,22.66856
2023-03-19,21.43938
2023-03-20,41.97915
2023-03-21,39.14669
2023-03-22,37.17823
2023-03-23,36.03812
2023-03-24,34.47938
2023-03-25,22.11632
2023-03-26,22.8467
2023-03-27,40.62527
2023-03-28,38.11347
2023-03-29,37.44544
2023-03-30,36.50129
2023-03-31,32.71577
2023-04-01,20.05878
2023-04-02,21.87583
2023-04-03,39.0309
2023-04-04,36.8932
2023-04-05,36.00249
2023-04-06,34.8891
2023-04-07,31.89632
2023-04-08,19.93408
2023-04-09,18.64255
2023-04-10,37.69484
2023-04-11,37.58795
2023-04-12,38.3985
2023-04-13,34.7644
2023-04-14,32.07446
2023-04-15,21.32359
2023-04-16,22.36572
2023-04-17,37.18713
2023-04-18,36.98227
2023-04-19,33.33036
2023-04-20,35.36118
2023-04-21,31.18375
2023-04-22,19.01665
2023-04-23,20.05878
2023-04-24,36.33205
2023-04-25,37.4009
2023-04-26,34.85347
2023-04-27,33.0097
2023-04-28,30.58697
2023-04-29,19.44419
2023-04-30,18.75835
2023-05-01,25.35851
2023-05-02,37.71265
2023-05-03,34.83566
2023-05-04,32.89391
2023-05-05,18.23283
2023-05-06,18.14376
2023-05-07,18.54458
2023-05-08,37.09806
2023-05-09,35.45025
2023-05-10,36.84866
2023-05-11,32.90282
2023-05-12,30.72949
2023-05-13,18.42878
2023-05-14,19.24824
2023-05-15,39.21795
2023-05-16,37.16041
2023-05-17,37.72156
2023-05-18,35.49478
2023-05-19,31.65582
2023-05-20,18.81179
2023-05-21,19.5778
2023-05-22,38.30052
2023-05-23,34.29233
2023-05-24,34.87129
2023-05-25,35.8867
2023-05-26,30.27522
2023-05-27,17.96561
2023-05-28,17.00365
2023-05-29,22.13414
