date,NFT
2023-06-05,1.8241
2023-06-06,1.72232
2023-06-07,3.47095
2023-06-08,2.14775
2023-06-09,1.71088
2023-06-10,1.34492
2023-06-11,1.39638
2023-06-12,1.9236
2023-06-13,1.76349
2023-06-14,1.74519
2023-06-15,1.60681
2023-06-16,1.59537
2023-06-17,1.08989
2023-06-18,1.02355
2023-06-19,1.85956
2023-06-20,1.55192
2023-06-21,1.7166
2023-06-22,1.67314
2023-06-23,1.29803
2023-06-24,0.96752
2023-06-25,0.92978
2023-06-26,1.36207
2023-06-27,1.31518
2023-06-28,1.31633
2023-06-29,1.28659
2023-06-30,1.19624
2023-07-01,1.09789
2023-07-02,0.9435
2023-07-03,1.38838
2023-07-04,1.47186
2023-07-05,1.50388
2023-07-06,1.53591
2023-07-07,1.3392
2023-07-08,0.9069
2023-07-09,0.89318
2023-07-10,1.53247
2023-07-11,1.29345
2023-07-12,1.58279
2023-07-13,1.66971
2023-07-14,1.4467
2023-07-15,0.84972
2023-07-16,0.89661
2023-07-17,1.30603
2023-07-18,1.50503
2023-07-19,1.3026
2023-07-20,1.23741
2023-07-21,1.12419
2023-07-22,0.9172
2023-07-23,0.97781
2023-07-24,1.30603
2023-07-25,1.24313
2023-07-26,1.27058
2023-07-27,1.3209
2023-07-28,1.11733
2023-07-29,1.02698
2023-07-30,0.80626
2023-07-31,1.16079
2023-08-01,1.19624
2023-08-02,1.30718
2023-08-03,1.11276
2023-08-04,1.12763
2023-08-05,0.87031
2023-08-06,0.82113
2023-08-07,1.12991
2023-08-08,1.17337
2023-08-09,1.17108
2023-08-10,1.04986
2023-08-11,1.10132
2023-08-12,0.72506
2023-08-13,0.7731
2023-08-14,0.97438
2023-08-15,0.8257
2023-08-16,1.27172
2023-08-17,1.16308
2023-08-18,1.30718
2023-08-19,0.73307
2023-08-20,0.82113
2023-08-21,1.24199
2023-08-22,1.3472
2023-08-23,1.46614
2023-08-24,1.34606
2023-08-25,1.20539
2023-08-26,0.87031
2023-08-27,0.7994
2023-08-28,1.31633
2023-08-29,1.33348
2023-08-30,1.31861
2023-08-31,1.21683
2023-09-01,1.1768
2023-09-02,0.77081
2023-09-03,0.80512
2023-09-04,1.15622
2023-09-05,1.26258
2023-09-06,1.25343
2023-09-07,1.36893
2023-09-08,1.25914
2023-09-09,0.96866
2023-09-10,0.78682
2023-09-11,1.22827
2023-09-12,1.20311
2023-09-13,1.30718
2023-09-14,1.3575
2023-09-15,1.14707
2023-09-16,0.75823
2023-09-17,0.7994
2023-09-18,1.02698
2023-09-19,1.11962
2023-09-20,1.10818
2023-09-21,1.14478
2023-09-22,1.41697
2023-09-23,0.67246
2023-09-24,0.74908
2023-09-25,1.04071
2023-09-26,1.22712
2023-09-27,0.84858
2023-09-28,0.48947
2023-09-29,0.53522
2023-09-30,0.53064
2023-10-01,0.57067
2023-10-02,1.16193
2023-10-03,1.0693
2023-10-04,1.96134
2023-10-05,1.43984
2023-10-06,1.14364
2023-10-07,0.82685
2023-10-08,0.77424
2023-10-09,0.79368
2023-10-10,1.05329
2023-10-11,1.2763
2023-10-12,1.15507
2023-10-13,1.09446
2023-10-14,0.69876
2023-10-15,1.52104
2023-10-16,1.21912
2023-10-17,1.15622
2023-10-18,1.13792
2023-10-19,1.1585
2023-10-20,1.11047
2023-10-21,1.85041
2023-10-22,2.7516
2023-10-23,2.28499
2023-10-24,1.79208
2023-10-25,1.48101
2023-10-26,1.26715
2023-10-27,1.15965
2023-10-28,0.7731
2023-10-29,0.72506
2023-10-30,1.19053
2023-10-31,1.20196
2023-11-01,1.54734
2023-11-02,1.37465
2023-11-03,1.14135
2023-11-04,0.84629
2023-11-05,0.87602
2023-11-06,1.26715
2023-11-07,1.18824
2023-11-08,1.26601
2023-11-09,1.23284
2023-11-10,1.17451
2023-11-11,0.8257
2023-11-12,0.68389
2023-11-13,1.62625
2023-11-14,1.33234
2023-11-15,1.09103
2023-11-16,1.07845
2023-11-17,1.02355
2023-11-18,0.77538
2023-11-19,0.83257
2023-11-20,1.28774
2023-11-21,1.29688
2023-11-22,1.02127
2023-11-23,1.08874
2023-11-24,1.06015
2023-11-25,0.76967
2023-11-26,0.69762
2023-11-27,1.04757
2023-11-28,1.19739
2023-11-29,1.2946
2023-11-30,1.10132
2023-12-01,1.03842
2023-12-02,0.72278
2023-12-03,0.73879
2023-12-04,1.43298
2023-12-05,1.35864
2023-12-06,1.43526
2023-12-07,1.25914
2023-12-08,1.07387
2023-12-09,0.78911
2023-12-10,1.19853
2023-12-11,1.66742
2023-12-12,1.30832
2023-12-13,1.18138
2023-12-14,1.12305
2023-12-15,0.92863
2023-12-16,0.5661
2023-12-17,0.64387
2023-12-18,0.93778
2023-12-19,1.051
2023-12-20,1.12763
2023-12-21,0.98696
2023-12-22,0.8177
2023-12-23,0.63129
2023-12-24,0.51349
2023-12-25,0.5741
2023-12-26,0.86688
2023-12-27,1.01784
2023-12-28,0.96523
2023-12-29,0.74107
2023-12-30,0.52378
2023-12-31,0.53751
2024-01-01,0.55924
2024-01-02,0.95722
2024-01-03,1.00068
2024-01-04,1.01555
2024-01-05,0.92634
2024-01-06,0.86459
2024-01-07,0.66559
2024-01-08,0.77996
2024-01-09,0.97095
2024-01-10,1.09332
2024-01-11,1.44098
2024-01-12,1.37236
2024-01-13,0.96752
2024-01-14,0.94121
2024-01-15,3.8655
2024-01-16,3.30969
2024-01-17,1.71088
2024-01-18,1.38838
2024-01-19,1.60795
2024-01-20,1.13334
2024-01-21,0.96408
2024-01-22,1.23284
2024-01-23,1.19053
2024-01-24,2.03911
2024-01-25,2.62923
2024-01-26,1.53934
2024-01-27,0.95951
2024-01-28,0.93778
2024-01-29,1.30603
2024-01-30,1.0956
2024-01-31,1.07616
2024-02-01,0.97552
2024-02-02,0.89547
2024-02-03,0.6187
2024-02-04,0.7365
2024-02-05,2.00365
2024-02-06,1.09903
2024-02-07,0.81198
2024-02-08,0.78568
2024-02-09,0.67017
2024-02-10,0.99954
2024-02-11,1.46843
2024-02-12,1.32662
2024-02-13,1.61139
2024-02-14,1.21111
2024-02-15,1.21683
2024-02-16,1.07502
2024-02-17,0.76395
2024-02-18,0.7102
2024-02-19,1.00869
2024-02-20,1.22255
2024-02-21,1.01097
2024-02-22,1.08188
2024-02-23,0.92749
2024-02-24,0.68732
2024-02-25,0.69647
2024-02-26,0.89547
2024-02-27,1.14821
2024-02-28,1.09446
2024-02-29,1.14478
2024-03-01,0.91834
2024-03-02,0.82799
2024-03-03,0.77653
2024-03-04,1.17566
2024-03-05,1.49817
2024-03-06,1.32891
2024-03-07,1.25457
2024-03-08,1.16537
2024-03-09,0.96065
2024-03-10,0.94807
2024-03-11,1.39867
2024-03-12,1.61367
2024-03-13,1.55763
2024-03-14,1.38151
2024-03-15,1.26029
2024-03-16,0.82685
2024-03-17,0.82799
2024-03-18,1.26143
2024-03-19,1.16308
2024-03-20,1.13792
